ConsumptionID,AccountNum,NoOfUnits,SmartMeterPerc,entrant,Date
2180,10519,843.85,0.002,0,07/03/2016
2181,7132,928.7,0,0,07/03/2016
2182,3709,856.5,0.2,0,07/03/2016
2183,1509,767.79,0,0,07/03/2016
2184,1636,996.66,0.37,0,07/03/2016
2185,2784,795.46,0.37,0,07/03/2016
2186,9174,678.47,0.1,0,07/03/2016
2187,122,861.31,0,0,07/03/2016
2188,3800,819.68,0,0,07/03/2016
2189,10029,766.53,0,0,07/03/2016
2190,2805,834.13,0.6,0,07/03/2016
2191,12253,618.91,0,0,07/03/2016
2192,3528,942.95,0,0,07/03/2016
2193,11018,1002.71,0.1,0,07/03/2016
2194,3222,834.85,0,0,07/03/2016
2195,6246,868.06,0,0,07/03/2016
2196,8741,684.37,0,0,07/03/2016
2197,8050,691.12,0.1,0,07/03/2016
2198,5474,801.12,0,0,07/03/2016
2199,474,825.89,0,0,07/03/2016
2200,12255,606.3,0,0,07/03/2016
2201,10288,1046.44,0.1,0,07/03/2016
2202,4717,550.83,0.002,0,07/03/2016
2203,4799,670.35,0.402,0,07/03/2016
2204,4533,800.93,0,0,07/03/2016
2205,12383,881.87,0.1,0,07/03/2016
2206,3518,772.83,0.7,0,07/03/2016
2207,4674,730.49,0,0,07/03/2016
2208,8519,844.57,0,0,07/03/2016
2209,5302,737.62,0,0,07/03/2016
2210,3594,643.98,0.1,0,07/03/2016
2211,9890,587.1,0.4,0,07/03/2016
2212,1410,681.31,0,0,07/03/2016
2213,7521,857.96,0,0,07/03/2016
2214,2106,792.56,0.1,0,07/03/2016
2215,8144,938.51,0,0,07/03/2016
2216,5643,865.67,0,0,07/03/2016
2217,2041,1087.35,0.5,0,07/03/2016
2218,7537,669.97,0.1,0,07/03/2016
2219,3056,635.28,0.2,0,07/03/2016
2220,7967,608.51,0.15,0,07/03/2016
2221,1758,937.63,0,0,07/03/2016
2222,7884,904.92,0,0,07/03/2016
2223,289,788.73,0.4,0,07/03/2016
2224,10081,939.97,0,0,07/03/2016
2225,1169,895.91,0.1,0,07/03/2016
2226,1182,690.85,0,0,07/03/2016
2227,717,888.32,0.4,0,07/03/2016
2228,20423,549.95,0,0,07/03/2016
2229,5801,1046.68,0,0,07/03/2016
2230,702,869.29,0.1,0,07/03/2016
2231,6951,927.71,0,0,07/03/2016
2232,6780,1102.5,0.35,0,07/03/2016
2233,6422,1031.06,0,0,07/03/2016
2234,5384,769.77,0.17,0,07/03/2016
2235,2985,658.94,0.3,0,07/03/2016
2236,18349,660.55,0.5,0,07/03/2016
2237,11286,664.49,0,0,07/03/2016
2238,489,701.3,0,0,07/03/2016
2239,4510,963.07,0,0,07/03/2016
2240,9626,993.23,0.7,0,07/03/2016
2241,9494,974.28,0.35,0,07/03/2016
2242,1718,731.11,0.1,0,07/03/2016
2243,5295,862.33,0.1,0,07/03/2016
2244,3984,708.64,0.1,0,07/03/2016
2245,5270,612.54,0,0,07/03/2016
2246,10966,840.81,0.002,0,07/03/2016
2247,1868,680.57,0,0,07/03/2016
2248,17446,790.51,0,0,07/03/2016
2249,10071,979.89,0,0,07/03/2016
2250,1271,972.95,0.2,0,07/03/2016
2251,11930,676.98,0.1,0,07/03/2016
2252,20529,581.22,0,0,07/03/2016
2253,8358,1166.71,0,0,07/03/2016
2254,7705,924.17,0,0,07/03/2016
2255,17392,996.35,0,0,07/03/2016
2256,18276,1097.89,0.27,0,07/03/2016
2257,7795,548.8,0.1,0,07/03/2016
2258,20655,981.26,0.2,0,07/03/2016
2259,2454,904.53,0.2,0,07/03/2016
2260,150,835.05,0,0,07/03/2016
2261,10671,786.93,0,0,07/03/2016
2262,11924,1185.36,0.002,0,07/03/2016
2263,16086,534.15,0.4,0,07/03/2016
2264,4398,700.94,0,0,07/03/2016
2265,5687,662.82,0,0,07/03/2016
2266,8534,860.15,0,0,07/03/2016
2267,3372,709.59,0.3,0,07/03/2016
2268,10927,843.85,0,0,07/03/2016
2269,3597,948.47,0,0,07/03/2016
2270,2052,750.79,0,0,07/03/2016
2271,4399,571.3,0.1,0,07/03/2016
2272,185,942.5,0.2,0,07/03/2016
2273,3441,560.7,0,0,07/03/2016
2274,11947,701.89,0,0,07/03/2016
2275,1555,1074.9,0.6,0,07/03/2016
2276,9399,892.85,0,0,07/03/2016
2277,2792,848.04,0,0,07/03/2016
2278,10118,749.44,0,0,07/03/2016
2279,8544,754.59,0,0,07/03/2016
2280,4296,821.37,0.2,0,07/03/2016
2281,4391,916.95,0.7,0,07/03/2016
2282,2882,898.26,0.5,0,07/03/2016
2283,3283,593.12,0.5,0,07/03/2016
2284,397,752.36,0.1,0,07/03/2016
2285,4104,757.73,0.2,0,07/03/2016
2286,12214,635.78,0.65,0,07/03/2016
2287,10699,676.79,0.4,0,07/03/2016
2288,2091,827.01,0.1,0,07/03/2016
2289,10474,606.43,0.2,0,07/03/2016
2290,7504,557.07,0,0,07/03/2016
2291,7518,942.08,0,0,07/03/2016
2292,1738,833.6,0,0,07/03/2016
2293,1622,813.67,0,0,07/03/2016
2294,1325,361.13,0,0,07/03/2016
2295,5505,711.94,0.1,0,07/03/2016
2296,4210,696.3,0,0,07/03/2016
2297,11229,599.88,0.2,0,07/03/2016
2298,9385,661.46,0,0,07/03/2016
2299,900,704.81,0.1,0,07/03/2016
2300,6217,828.85,0.35,0,07/03/2016
2301,9466,915.66,0,0,07/03/2016
2302,4596,906.78,0.4,0,07/03/2016
2303,5206,916.19,0,0,07/03/2016
2304,2823,631.54,0.1,0,07/03/2016
2305,10408,802.95,0.3,0,07/03/2016
2306,11011,597.39,0,0,07/03/2016
2307,40,744.67,0.4,0,07/03/2016
2308,11636,840.99,0,0,07/03/2016
2309,7454,742.57,0.4,0,07/03/2016
2310,5138,952.99,0,0,07/03/2016
2311,8696,761.44,0,0,07/03/2016
2312,2329,861.32,0.002,0,07/03/2016
2313,12431,731.61,0,0,07/03/2016
2314,10860,837.24,0.6,0,07/03/2016
2315,12094,679.04,0,0,07/03/2016
2316,5088,1044.65,0.17,0,07/03/2016
2317,2200,713.9,0,0,07/03/2016
2318,3997,734.43,0,0,07/03/2016
2319,8746,742.69,0,0,07/03/2016
2320,3687,924.04,0.1,0,07/03/2016
2321,9162,776.62,0,0,07/03/2016
2322,8993,990.59,0,0,07/03/2016
2323,5875,870.61,0,0,07/03/2016
2324,2502,747.02,0,0,07/03/2016
2325,9563,699.01,0.6,0,07/03/2016
2326,7259,932.84,0,0,07/03/2016
2327,3131,573.69,0,0,07/03/2016
2328,4140,901.33,0,0,07/03/2016
2329,4539,902.07,0.1,0,07/03/2016
2330,6071,686.59,0.15,0,07/03/2016
2331,8730,860.28,0.002,0,07/03/2016
2332,9634,859.83,0,0,07/03/2016
2333,8010,773.65,0.4,0,07/03/2016
2334,3484,808.93,0,0,07/03/2016
2335,7307,890.69,0.002,0,07/03/2016
2336,1975,765.32,0,0,07/03/2016
2337,629,657.97,0,0,07/03/2016
2338,11753,816.77,0.1,0,07/03/2016
2339,5375,988.62,0,0,07/03/2016
2340,1695,733.55,0,0,07/03/2016
2341,9884,682.75,0.4,0,07/03/2016
2342,8498,1009.31,0.1,0,07/03/2016
2343,7534,764.79,0.5,0,07/03/2016
2344,123,643.52,0.17,0,07/03/2016
2345,8925,554.38,0.47,0,07/03/2016
2346,5981,823.05,0,0,07/03/2016
2347,7347,640.25,0,0,07/03/2016
2348,19445,689.76,0.7,0,07/03/2016
2349,19444,813.69,0,0,07/03/2016
2350,19443,821.69,0,0,07/03/2016
2351,19442,664.68,0,0,07/03/2016
2352,19441,1054.58,0,0,07/03/2016
2353,19440,1042.81,0.2,0,07/03/2016
2354,19439,929.46,0,0,07/03/2016
2355,19438,673.08,0.27,0,07/03/2016
2356,19437,713.62,0,0,07/03/2016
2357,19436,704.72,0.3,0,07/03/2016
2358,19435,794.74,0.32,0,07/03/2016
2359,19434,829.78,0,0,07/03/2016
2360,19433,953.19,0,0,07/03/2016
2361,19432,585.55,0.1,0,07/03/2016
2362,19431,633.97,0,0,07/03/2016
2363,19430,820.54,0.57,0,07/03/2016
2364,19429,750.39,0,0,07/03/2016
2365,19428,672.37,0,0,07/03/2016
2366,19427,685.43,0,0,07/03/2016
2367,19426,662.29,0.17,0,07/03/2016
2368,19425,725.53,0.1,0,07/03/2016
2369,19424,878.69,0,0,07/03/2016
2370,19423,898.5,0,0,07/03/2016
2371,19422,893.27,0,0,07/03/2016
2372,19421,533.3,0,0,07/03/2016
2373,19420,518.49,0.5,0,07/03/2016
2374,19419,794.89,0.4,0,07/03/2016
2375,19418,711.53,0,0,07/03/2016
2376,19417,1010.55,0,0,07/03/2016
2377,19416,845.12,0,0,07/03/2016
2378,19415,714.65,0,0,07/03/2016
2379,19414,704.64,0.3,0,07/03/2016
2380,19413,690.69,0.17,0,07/03/2016
2381,19412,704.75,0,0,07/03/2016
2382,19411,873.04,0.2,0,07/03/2016
2383,19410,862.83,0.2,0,07/03/2016
2384,19409,534.35,0.1,0,07/03/2016
2385,19408,666.23,0.1,0,07/03/2016
2386,19407,780.66,0.35,0,07/03/2016
2387,19406,700.32,0.2,0,07/03/2016
2388,19405,388.17,0,0,07/03/2016
2389,19404,637.24,0.002,0,07/03/2016
2390,19403,868.51,0.4,0,07/03/2016
2391,19402,956.49,0,0,07/03/2016
2392,19401,613.67,0,0,07/03/2016
2393,19400,556.77,0,0,07/03/2016
2394,19399,719.97,0,0,07/03/2016
2395,19398,722.55,0.2,0,07/03/2016
2396,19397,755.85,0.1,0,07/03/2016
2397,19396,912.5,0,0,07/03/2016
2398,19395,592.68,0.6,0,07/03/2016
2399,19394,697.17,0.3,0,07/03/2016
2400,19393,631.85,0,0,07/03/2016
2401,19392,627.3,0,0,07/03/2016
2402,19391,686,0.1,0,07/03/2016
2403,19390,755.81,0,0,07/03/2016
2404,19389,875.98,0,0,07/03/2016
2405,19388,729.06,0,0,07/03/2016
2406,19387,698.35,0,0,07/03/2016
2407,19386,621.6,0,0,07/03/2016
2408,19385,1123.53,0.17,0,07/03/2016
2409,19384,486.17,0,0,07/03/2016
2410,19383,810.5,0,0,07/03/2016
2411,19382,750.76,0.1,0,07/03/2016
2412,19381,1000.26,0.4,0,07/03/2016
2413,19380,758,0,0,07/03/2016
2414,19379,700.37,0,0,07/03/2016
2415,19378,674.38,0.2,0,07/03/2016
2416,19377,1021.58,0,0,07/03/2016
2417,19376,773.05,0,0,07/03/2016
2418,19375,969.13,0,0,07/03/2016
2419,19374,580.33,0.15,0,07/03/2016
2420,19373,751.24,0.002,0,07/03/2016
2421,19372,835.06,0.6,0,07/03/2016
2422,19371,984.48,0,0,07/03/2016
2423,19370,900.96,0,0,07/03/2016
2424,19369,701.95,0,0,07/03/2016
2425,19368,719.2,0.2,0,07/03/2016
2426,19367,742.02,0,0,07/03/2016
2427,19366,776.74,0.15,0,07/03/2016
2428,19365,651.79,0.2,0,07/03/2016
2429,19364,824.89,0,0,07/03/2016
2430,19363,638.39,0,0,07/03/2016
2431,19362,1076.14,0,0,07/03/2016
2432,19361,579.55,0.2,0,07/03/2016
2433,19360,777.33,0,0,07/03/2016
2434,19359,549.85,0,0,07/03/2016
2435,19358,764.09,0.15,0,07/03/2016
2436,19357,879.51,0,0,07/03/2016
2437,19356,671.88,0.1,0,07/03/2016
2438,19355,887.91,0,0,07/03/2016
2439,19354,699.8,0,0,07/03/2016
2440,19353,850.87,0,0,07/03/2016
2441,19352,946.74,0.1,0,07/03/2016
2442,19351,549.72,0.2,0,07/03/2016
2443,19350,755.03,0,0,07/03/2016
2444,12069,828.63,0.2,0,07/03/2016
2445,9597,323.95,0.2,0,07/03/2016
2446,9467,683.29,0,0,07/03/2016
2447,2546,557.23,0.1,0,07/03/2016
2448,2240,683.02,0.4,0,07/03/2016
2449,11650,840.2,0,0,07/03/2016
2450,10368,970.75,0,0,07/03/2016
2451,6489,929.79,0.2,0,07/03/2016
2452,10533,692.13,0.4,0,07/03/2016
2453,11292,878.83,0,0,07/03/2016
2454,47,572.78,0,0,07/03/2016
2455,6405,840.06,0,0,07/03/2016
2456,2426,765.99,0,0,07/03/2016
2457,8133,627.91,0,0,07/03/2016
2458,1429,884.14,0.002,0,07/03/2016
2459,9120,776.99,0.5,0,07/03/2016
2460,12221,567.36,0.1,0,07/03/2016
2461,9415,870.71,0,0,07/03/2016
2462,724,1177.7,0,0,07/03/2016
2463,8897,950.5,0.35,0,07/03/2016
2464,7112,817.61,0,0,07/03/2016
2465,1086,658.86,0.4,0,07/03/2016
2466,2916,764.33,0.2,0,07/03/2016
2467,11339,1005.38,0.15,0,07/03/2016
2468,10166,968.28,0.1,0,07/03/2016
2469,3091,800.96,0,0,07/03/2016
2470,1070,564.17,0.2,0,07/03/2016
2471,6871,752.39,0,0,07/03/2016
2472,2339,771.59,0,0,07/03/2016
2473,4232,1069.32,0.1,0,07/03/2016
2474,8986,836.5,0,0,07/03/2016
2475,6491,934.82,0,0,07/03/2016
2476,5564,760.75,0.2,0,07/03/2016
2477,7955,665.07,0,0,07/03/2016
2478,5728,704.72,0.15,0,07/03/2016
2479,9704,1058.32,0,0,07/03/2016
2480,8485,883.45,0,0,07/03/2016
2481,11216,626.75,0,0,07/03/2016
2482,12160,635.28,0.2,0,07/03/2016
2483,6352,574.3,0,0,07/03/2016
2484,5870,813.06,0,0,07/03/2016
2485,11776,911.98,0,0,07/03/2016
2486,7060,880.15,0,0,07/03/2016
2487,3466,931.86,0.6,0,07/03/2016
2488,1834,809.69,0,0,07/03/2016
2489,2439,786.46,0,0,07/03/2016
2490,6416,801.48,0,0,07/03/2016
2491,6310,748.04,0.15,0,07/03/2016
2492,9029,670.5,0.2,0,07/03/2016
2493,295,548.96,0.65,0,07/03/2016
2494,9011,569.94,0,0,07/03/2016
2495,1577,731.05,0,0,07/03/2016
2496,1568,1035.94,0.1,0,07/03/2016
2497,9047,799.66,0,0,07/03/2016
2498,7603,843.85,0.2,0,07/03/2016
2499,6746,928.7,0,0,07/03/2016
2500,1566,856.5,0,0,07/03/2016
2501,2918,767.79,0.37,0,07/03/2016
2502,1491,996.66,0.1,0,07/03/2016
2503,14915,795.46,0.4,0,07/03/2016
2504,9619,678.47,0.1,0,07/03/2016
2505,2363,861.31,0,0,07/03/2016
2506,5898,819.68,0,0,07/03/2016
2507,1948,766.53,0,0,07/03/2016
2508,1820,834.13,0.1,0,07/03/2016
2509,14770,618.91,0.6,0,07/03/2016
2510,1962,942.95,0.15,0,07/03/2016
2511,7175,1002.71,0.15,0,07/03/2016
2512,1222,834.85,0,0,07/03/2016
2513,487,868.06,0.002,0,07/03/2016
2514,2217,684.37,0,0,07/03/2016
2515,14824,691.12,0.2,0,07/03/2016
2516,2078,801.12,0,0,07/03/2016
2517,10497,825.89,0.1,0,07/03/2016
2518,4695,606.3,0.3,0,07/03/2016
2519,9857,1046.44,0.2,0,07/03/2016
2520,2168,550.83,0.6,0,07/03/2016
2521,4078,670.35,0.15,0,07/03/2016
2522,11887,800.93,0,0,07/03/2016
2523,6588,881.87,0,0,07/03/2016
2524,7167,772.83,0.2,0,07/03/2016
2525,1459,730.49,0,0,07/03/2016
2526,548,844.57,0.4,0,07/03/2016
2527,5224,737.62,0,0,07/03/2016
2528,2686,643.98,0,0,07/03/2016
2529,468,587.1,0,0,07/03/2016
2530,1260,681.31,0.4,0,07/03/2016
2531,3050,857.96,0.002,0,07/03/2016
2532,10308,792.56,0,0,07/03/2016
2533,387,938.51,0.3,0,07/03/2016
2534,2270,865.67,0.4,0,07/03/2016
2535,482,1087.35,0,0,07/03/2016
2536,1956,669.97,0.2,0,07/03/2016
2537,7466,635.28,0,0,07/03/2016
2538,8224,608.51,0,0,07/03/2016
2539,3490,937.63,0.4,0,07/03/2016
2540,1596,904.92,0,0,07/03/2016
2541,3969,788.73,0,0,07/03/2016
2542,9342,939.97,0.5,0,07/03/2016
2543,2028,895.91,0.1,0,07/03/2016
2544,3940,690.85,0.1,0,07/03/2016
2545,8293,888.32,0.2,0,07/03/2016
2546,9962,549.95,0,0,07/03/2016
2547,8098,1046.68,0,0,07/03/2016
2548,8348,869.29,0.1,0,07/03/2016
2549,653,927.71,0.4,0,07/03/2016
2550,8645,1102.5,0,0,07/03/2016
2551,1275,1031.06,0.5,0,07/03/2016
2552,11189,769.77,0,0,07/03/2016
2553,5988,658.94,0,0,07/03/2016
2554,9726,660.55,0,0,07/03/2016
2555,5113,664.49,0,0,07/03/2016
2556,7202,701.3,0,0,07/03/2016
2557,1173,963.07,0,0,07/03/2016
2558,13597,993.23,0.1,0,07/03/2016
2559,4047,974.28,0.47,0,07/03/2016
2560,6594,731.11,0.1,0,07/03/2016
2561,1186,862.33,0.15,0,07/03/2016
2562,4279,708.64,0,0,07/03/2016
2563,4151,612.54,0.002,0,07/03/2016
2564,14848,840.81,0.1,0,07/03/2016
2565,4697,680.57,0.35,0,07/03/2016
2566,5887,790.51,0,0,07/03/2016
2567,3207,979.89,0.17,0,07/03/2016
2568,12310,972.95,0,0,07/03/2016
2569,8397,676.98,0,0,07/03/2016
2570,6306,581.22,0.5,0,07/03/2016
2571,8002,1166.71,0,0,07/03/2016
2572,12382,924.17,0.4,0,07/03/2016
2573,7844,996.35,0,0,07/03/2016
2574,12291,1097.89,0.1,0,07/03/2016
2575,6523,548.8,0,0,07/03/2016
2576,4867,981.26,0,0,07/03/2016
2577,5301,904.53,0.15,0,07/03/2016
2578,4784,835.05,0,0,07/03/2016
2579,7446,786.93,0.1,0,07/03/2016
2580,11455,1185.36,0.7,0,07/03/2016
2581,5364,534.15,0.1,0,07/03/2016
2582,259,700.94,0.4,0,07/03/2016
2583,11290,662.82,0,0,07/03/2016
2584,8517,860.15,0,0,07/03/2016
2585,7407,709.59,0,0,07/03/2016
2586,5965,843.85,0.07,0,07/03/2016
2587,8677,948.47,0.2,0,07/03/2016
2588,10093,750.79,0.1,0,07/03/2016
2589,12119,571.3,0.4,0,07/03/2016
2590,8274,942.5,0.1,0,07/03/2016
2591,2291,560.7,0,0,07/03/2016
2592,11310,701.89,0.1,0,07/03/2016
2593,155,1074.9,0.5,0,07/03/2016
2594,4998,892.85,0,0,07/03/2016
2595,7720,848.04,0.1,0,07/03/2016
2596,3099,749.44,0,0,07/03/2016
2597,5011,754.59,0.47,0,07/03/2016
2598,2643,821.37,0,0,07/03/2016
2599,9501,916.95,0,0,07/03/2016
2600,9760,898.26,0.4,0,07/03/2016
2601,11793,593.12,0.1,0,07/03/2016
2602,7273,752.36,0.1,0,07/03/2016
2603,3329,757.73,0.4,0,07/03/2016
2604,9429,635.78,0.15,0,07/03/2016
2605,437,676.79,0,0,07/03/2016
2606,2538,827.01,0.5,0,07/03/2016
2607,4280,606.43,0.4,0,07/03/2016
2608,2813,557.07,0.1,0,07/03/2016
2609,4249,942.08,0,0,07/03/2016
2610,9697,833.6,0,0,07/03/2016
2611,27,813.67,0.1,0,07/03/2016
2612,5274,361.13,0,0,07/03/2016
2613,11273,711.94,0.3,0,07/03/2016
2614,9495,696.3,0.2,0,07/03/2016
2615,4841,599.88,0,0,07/03/2016
2616,9803,661.46,0,0,07/03/2016
2617,7391,704.81,0.1,0,07/03/2016
2618,11426,828.85,0.1,0,07/03/2016
2619,11664,915.66,0,0,07/03/2016
2620,5339,906.78,0,0,07/03/2016
2621,3204,916.19,0,0,07/03/2016
2622,4438,631.54,0.3,0,07/03/2016
2623,5243,802.95,0.25,0,07/03/2016
2624,5089,597.39,0.15,0,07/03/2016
2625,6073,744.67,0.2,0,07/03/2016
2626,8992,840.99,0.17,0,07/03/2016
2627,6466,1066.39,0,0,07/03/2016
2628,11438,820.39,0.2,0,07/03/2016
2629,9524,824.91,0.2,0,07/03/2016
2630,2464,702.84,0,0,07/03/2016
2631,3770,653.43,0.402,0,07/03/2016
2632,1306,663.28,0,0,07/03/2016
2633,10811,780.22,0,0,07/03/2016
2634,12033,911.58,0,0,07/03/2016
2635,9248,244.4,0.4,0,07/03/2016
2636,2214,674.53,0,0,07/03/2016
2637,6738,1019.52,0.1,0,07/03/2016
2638,5074,515.34,0.1,0,07/03/2016
2639,9148,584.85,0.002,0,07/03/2016
2640,3497,900.39,0,0,07/03/2016
2641,10066,829.15,0.2,0,07/03/2016
2642,4248,814.28,0.4,0,07/03/2016
2643,6473,895.34,0.1,0,07/03/2016
2644,12288,911.72,0,0,07/03/2016
2645,7764,770.68,0.1,0,07/03/2016
2646,11720,824.05,0.4,0,07/03/2016
2647,3935,750.58,0,0,07/03/2016
2648,10416,835.59,0.5,0,07/03/2016
2649,424,791.78,0,0,07/03/2016
2650,10031,879.29,0,0,07/03/2016
2651,10819,1116.41,0.4,0,07/03/2016
2652,5418,698.84,0.002,0,07/03/2016
2653,7272,842.02,0.3,0,07/03/2016
2654,5329,787.1,0.002,0,07/03/2016
2655,7810,720.31,0,0,07/03/2016
2656,3624,773.66,0.1,0,07/03/2016
2657,7331,742.57,0,0,07/03/2016
2658,125,952.99,0.1,0,07/03/2016
2659,9419,761.44,0,0,07/03/2016
2660,1250,861.32,0.1,0,07/03/2016
2661,7683,731.61,0,0,07/03/2016
2662,2728,837.24,0,0,07/03/2016
2663,4612,679.04,0.5,0,07/03/2016
2664,12019,1044.65,0,0,07/03/2016
2665,10549,713.9,0,0,07/03/2016
2666,4909,734.43,0.27,0,07/03/2016
2667,5854,742.69,0.2,0,07/03/2016
2668,3066,924.04,0,0,07/03/2016
2669,11431,776.62,0.1,0,07/03/2016
2670,9906,990.59,0,0,07/03/2016
2671,2048,870.61,0,0,07/03/2016
2672,3071,747.02,0,0,07/03/2016
2673,11065,699.01,0,0,07/03/2016
2674,394,932.84,0,0,07/03/2016
2675,5707,573.69,0.15,0,07/03/2016
2676,2682,901.33,0,0,07/03/2016
2677,467,902.07,0.1,0,07/03/2016
2678,10577,686.59,0.3,0,07/03/2016
2679,3471,860.28,0,0,07/03/2016
2680,3535,859.83,0,0,07/03/2016
2681,11715,773.65,0.6,0,07/03/2016
2682,9814,808.93,0,0,07/03/2016
2683,4848,890.69,0,0,07/03/2016
2684,569,765.32,0,0,07/03/2016
2685,5749,657.97,0.2,0,07/03/2016
2686,4460,816.77,0.1,0,07/03/2016
2687,6506,988.62,0,0,07/03/2016
2688,6050,733.55,0.1,0,07/03/2016
2689,3246,682.75,0,0,07/03/2016
2690,2364,1009.31,0,0,07/03/2016
2691,12216,764.79,0.002,0,07/03/2016
2692,11388,643.52,0.1,0,07/03/2016
2693,1628,554.38,0,0,07/03/2016
2694,7222,823.05,0,0,07/03/2016
2695,5929,640.25,0.1,0,07/03/2016
2696,6123,689.76,0,0,07/03/2016
2697,587,813.69,0.002,0,07/03/2016
2698,1240,821.69,0,0,07/03/2016
2699,8806,664.68,0.6,0,07/03/2016
2700,341,1054.58,0,0,07/03/2016
2701,3064,1042.81,0,0,07/03/2016
2702,10614,929.46,0.2,0,07/03/2016
2703,10563,673.08,0,0,07/03/2016
2704,11002,713.62,0,0,07/03/2016
2705,11486,704.72,0,0,07/03/2016
2706,1759,794.74,0,0,07/03/2016
2707,10659,829.78,0.4,0,07/03/2016
2708,8899,953.19,0.4,0,07/03/2016
2709,3315,585.55,0.5,0,07/03/2016
2710,10051,633.97,0.4,0,07/03/2016
2711,6402,820.54,0,0,07/03/2016
2712,4021,750.39,0,0,07/03/2016
2713,4195,672.37,0,0,07/03/2016
2714,7464,685.43,0.07,0,07/03/2016
2715,11592,662.29,0.1,0,07/03/2016
2716,10831,725.53,0.1,0,07/03/2016
2717,7586,878.69,0.2,0,07/03/2016
2718,8551,898.5,0.3,0,07/03/2016
2719,7163,893.27,0,0,07/03/2016
2720,9163,533.3,0.5,0,07/03/2016
2721,20402,518.49,0.2,0,07/03/2016
2722,4807,794.89,0,0,07/03/2016
2723,88,711.53,0,0,07/03/2016
2724,7697,1010.55,0.2,0,07/03/2016
2725,18007,845.12,0,0,07/03/2016
2726,8720,714.65,0.002,0,07/03/2016
2727,12100,704.64,0.1,0,07/03/2016
2728,11979,690.69,0.002,0,07/03/2016
2729,3905,704.75,0,0,07/03/2016
2730,8552,873.04,0,0,07/03/2016
2731,12038,862.83,0.002,0,07/03/2016
2732,15995,534.35,0.1,0,07/03/2016
2733,10291,666.23,0.1,0,07/03/2016
2734,1293,780.66,0.1,0,07/03/2016
2735,6961,700.32,0,0,07/03/2016
2736,16013,388.17,0,0,07/03/2016
2737,7931,637.24,0,0,07/03/2016
2738,20545,868.51,0.4,0,07/03/2016
2739,4618,956.49,0,0,07/03/2016
2740,4357,613.67,0,0,07/03/2016
2741,3029,556.77,0,0,07/03/2016
2742,9769,719.97,0.1,0,07/03/2016
2743,3567,722.55,0,0,07/03/2016
2744,5582,755.85,0.1,0,07/03/2016
2745,6855,912.5,0.1,0,07/03/2016
2746,10026,592.68,0.2,0,07/03/2016
2747,20400,697.17,0.4,0,07/03/2016
2748,6956,631.85,0,0,07/03/2016
2749,10082,627.3,0,0,07/03/2016
2750,1839,686,0.1,0,07/03/2016
2751,10155,755.81,0,0,07/03/2016
2752,1098,875.98,0.1,0,07/03/2016
2753,3172,729.06,0.1,0,07/03/2016
2754,5536,698.35,0.1,0,07/03/2016
2755,11372,621.6,0,0,07/03/2016
2756,4005,1123.53,0.4,0,07/03/2016
2757,11632,486.17,0.1,0,07/03/2016
2758,10891,810.5,0,0,07/03/2016
2759,4813,750.76,0.1,0,07/03/2016
2760,11801,1000.26,0.4,0,07/03/2016
2761,6156,758,0,0,07/03/2016
2762,1763,700.37,0.15,0,07/03/2016
2763,6721,674.38,0.1,0,07/03/2016
2764,12205,1021.58,0,0,07/03/2016
2765,10790,773.05,0.1,0,07/03/2016
2766,11922,969.13,0.17,0,07/03/2016
2767,10438,580.33,0,0,07/03/2016
2768,17747,751.24,0,0,07/03/2016
2769,16011,835.06,0.5,0,07/03/2016
2770,18004,984.48,0,0,07/03/2016
2771,8,900.96,0,0,07/03/2016
2772,3275,701.95,0,0,07/03/2016
2773,9023,719.2,0.1,0,07/03/2016
2774,8643,742.02,0,0,07/03/2016
2775,11797,776.74,0,0,07/03/2016
2776,4062,651.79,0.7,0,07/03/2016
2777,6897,824.89,0,0,07/03/2016
2778,11892,638.39,0,0,07/03/2016
2779,6763,1076.14,0,0,07/03/2016
2780,17459,579.55,0,0,07/03/2016
2781,8622,777.33,0,0,07/03/2016
2782,241,549.85,0.002,0,07/03/2016
2783,17746,764.09,0,0,07/03/2016
2784,822,879.51,0.4,0,07/03/2016
2785,6376,671.88,0.15,0,07/03/2016
2786,9557,887.91,0,0,07/03/2016
2787,11397,699.8,0.3,0,07/03/2016
2788,6999,850.87,0,0,07/03/2016
2789,10534,946.74,0.7,0,07/03/2016
2790,6815,549.72,0.002,0,07/03/2016
2791,2269,755.03,0.002,0,07/03/2016
2792,10708,828.63,0,0,07/03/2016
2793,9119,323.95,0.2,0,07/03/2016
2794,9500,683.29,0.2,0,07/03/2016
2795,9910,557.23,0.1,0,07/03/2016
2796,5036,683.02,0,0,07/03/2016
2797,2698,840.2,0,0,07/03/2016
2798,6220,970.75,0,0,07/03/2016
2799,6947,929.79,0,0,07/03/2016
2800,442,692.13,0.2,0,07/03/2016
2801,9671,878.83,0.27,0,07/03/2016
2802,5283,572.78,0,0,07/03/2016
2803,3364,840.06,0,0,07/03/2016
2804,2170,765.99,0.15,0,07/03/2016
2805,11348,627.91,0,0,07/03/2016
2806,10224,884.14,0.2,0,07/03/2016
2807,7006,776.99,0.1,0,07/03/2016
2808,7363,567.36,0,0,07/03/2016
2809,1595,870.71,0.2,0,07/03/2016
2810,7492,1177.7,0,0,07/03/2016
2811,9821,950.5,0,0,07/03/2016
2812,5246,817.61,0,0,07/03/2016
2813,558,658.86,0,0,07/03/2016
2814,1063,764.33,0,0,07/03/2016
